,wrapperType,artistId,collectionId,artistName,collectionName,collectionCensoredName,artistViewUrl,collectionViewUrl,artworkUrl60,artworkUrl100,collectionPrice,collectionExplicitness,trackCount,country,currency,releaseDate,primaryGenreName,previewUrl,description,kind,trackId,trackName,trackCensoredName,trackViewUrl,artworkUrl30,trackPrice,trackExplicitness,discCount,discNumber,trackNumber,trackTimeMillis,isStreamable,copyright,contentAdvisoryRating,collectionArtistName,collectionArtistId
96,track,136975,1440833098,The Beatles,1,1,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/the-long-and-winding-road/1440833098?i=1440834467&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,notExplicit,27,USA,USD,1970-05-11T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/85/7c/14/857c14f3-de12-5ecd-447e-79a2e3c4d0c2/mzaf_16730135023838283828.plus.aac.p.m4a,,song,1440834467.0,The Long and Winding Road,The Long and Winding Road,https://music.apple.com/us/album/the-long-and-winding-road/1440833098?i=1440834467&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,27.0,219427.0,True,,,,
97,track,136975,1440833098,The Beatles,1,1,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/penny-lane/1440833098?i=1440833911&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,notExplicit,27,USA,USD,1967-02-13T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/e0/96/7a/e0967af5-1595-f11f-f853-dce235e768a2/mzaf_2812440717220122342.plus.aac.p.m4a,,song,1440833911.0,Penny Lane,Penny Lane,https://music.apple.com/us/album/penny-lane/1440833098?i=1440833911&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,17.0,180520.0,True,,,,
98,track,136975,1440833098,The Beatles,1,1,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/day-tripper/1440833098?i=1440833893&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,notExplicit,27,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/3e/0d/1e/3e0d1e5a-d065-e732-981c-6aac7c09cebe/mzaf_4550612172409188553.plus.aac.p.m4a,,song,1440833893.0,Day Tripper,Day Tripper,https://music.apple.com/us/album/day-tripper/1440833098?i=1440833893&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,12.0,169000.0,True,,,,
99,track,136975,1440833098,The Beatles,1,1,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/she-loves-you/1440833098?i=1440833539&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,notExplicit,27,USA,USD,1963-08-23T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/13/ea/46/13ea461a-a3a8-7e28-b303-4207c1759149/mzaf_1800195535776039929.plus.aac.p.m4a,,song,1440833539.0,She Loves You,She Loves You,https://music.apple.com/us/album/she-loves-you/1440833098?i=1440833539&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,3.0,140920.0,True,,,,
100,track,136975,1441132965,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/she-loves-you-mono-version/1441132965?i=1441133342&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13,USA,USD,1963-08-23T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/31/dc/fe/31dcfe4f-35ec-b4e4-6aee-384aa17cc0c2/mzaf_2214317350619725151.plus.aac.p.m4a,,song,1441133342.0,She Loves You,She Loves You (Mono Version),https://music.apple.com/us/album/she-loves-you-mono-version/1441132965?i=1441133342&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,4.0,142653.0,True,,,,
101,track,136975,1440833098,The Beatles,1,1,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/we-can-work-it-out/1440833098?i=1440833897&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,notExplicit,27,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/f9/c7/b5/f9c7b571-8388-14b4-c89d-096a1742d432/mzaf_6042666173370515225.plus.aac.p.m4a,,song,1440833897.0,We Can Work It Out,We Can Work It Out,https://music.apple.com/us/album/we-can-work-it-out/1440833098?i=1440833897&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,13.0,135693.0,True,,,,
102,track,136975,1441132965,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/day-tripper/1441132965?i=1441133726&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8a/2f/04/8a2f045f-046e-e8d5-0657-abc6ccf9cc2b/mzaf_10946327084096986812.plus.aac.p.m4a,,song,1441133726.0,Day Tripper,Day Tripper,https://music.apple.com/us/album/day-tripper/1441132965?i=1441133726&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,4.0,169613.0,True,,,,
103,track,136975,1441132965,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eleanor-rigby/1441132965?i=1441134125&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13,USA,USD,1966-08-05T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/01/0f/03/010f03fa-45c0-d1fd-2dbe-22117d6e17c4/mzaf_14263507669256873866.plus.aac.p.m4a,,song,1441134125.0,Eleanor Rigby,Eleanor Rigby,https://music.apple.com/us/album/eleanor-rigby/1441132965?i=1441134125&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,12.0,128160.0,True,,,,
104,track,136975,1441132965,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/we-can-work-it-out/1441132965?i=1441133719&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/31/46/e3/3146e30f-12f4-0207-295c-44c5d2a3bb81/mzaf_13180270223141929829.plus.aac.p.m4a,,song,1441133719.0,We Can Work It Out,We Can Work It Out,https://music.apple.com/us/album/we-can-work-it-out/1441132965?i=1441133719&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,3.0,136120.0,True,,,,
105,track,136975,1440833098,The Beatles & Billy Preston,1,1,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/get-back/1440833098?i=1440834225&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,notExplicit,27,USA,USD,1969-04-11T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/2b/3a/f9/2b3af9ef-5ff5-05ca-a00b-5422374bcee2/mzaf_14299799205115414925.plus.aac.p.m4a,,song,1440834225.0,Get Back,Get Back,https://music.apple.com/us/album/get-back/1440833098?i=1440834225&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,22.0,191773.0,True,,,The Beatles,
106,track,136975,1440833098,The Beatles,1,1,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/ticket-to-ride/1440833098?i=1440833554&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,notExplicit,27,USA,USD,1965-04-09T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/9a/9f/b7/9a9fb796-312b-9ee7-2a51-9d26a1e2b4bd/mzaf_6119285280908967359.plus.aac.p.m4a,,song,1440833554.0,Ticket to Ride,Ticket to Ride,https://music.apple.com/us/album/ticket-to-ride/1440833098?i=1440833554&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,9.0,190120.0,True,,,,
107,track,136975,1440833098,The Beatles,1,1,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/paperback-writer/1440833098?i=1440833899&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,notExplicit,27,USA,USD,1966-05-30T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/85/c9/bb/85c9bb38-fb7c-08d3-8028-790efe0ecb77/mzaf_18346543167107838256.plus.aac.p.m4a,,song,1440833899.0,Paperback Writer,Paperback Writer,https://music.apple.com/us/album/paperback-writer/1440833098?i=1440833899&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,14.0,138200.0,True,,,,
108,track,136975,1441132965,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/youve-got-to-hide-your-love-away/1441132965?i=1441133714&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13,USA,USD,1965-08-06T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/02/66/ff/0266ffac-7fef-77fb-b9a6-9b609ad2da57/mzaf_7135680007868446549.plus.aac.p.m4a,,song,1441133714.0,You've Got to Hide Your Love Away,You've Got to Hide Your Love Away,https://music.apple.com/us/album/youve-got-to-hide-your-love-away/1441132965?i=1441133714&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,2.0,131307.0,True,,,,
109,track,136975,1441132965,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/cant-buy-me-love/1441132965?i=1441133471&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13,USA,USD,1964-03-16T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ac/ef/90/acef9020-421f-3eeb-c0d0-afb936311580/mzaf_8596213186845213976.plus.aac.p.m4a,,song,1441133471.0,Can't Buy Me Love,Can't Buy Me Love,https://music.apple.com/us/album/cant-buy-me-love/1441132965?i=1441133471&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,7.0,133107.0,True,,,,
110,track,136975,1441132965,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-feel-fine/1441132965?i=1441133491&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13,USA,USD,1964-11-23T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ac/24/85/ac248541-c778-aa23-35a0-16e16f4e6105/mzaf_4450109534322864759.plus.aac.p.m4a,,song,1441133491.0,I Feel Fine,I Feel Fine,https://music.apple.com/us/album/i-feel-fine/1441132965?i=1441133491&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,11.0,140400.0,True,,,,
111,track,136975,1441132965,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/paperback-writer/1441132965?i=1441134120&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13,USA,USD,1966-05-30T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/dc/cd/11/dccd1190-eae5-bc4a-90bc-4d4d3964668c/mzaf_2035985861640651260.plus.aac.p.m4a,,song,1441134120.0,Paperback Writer,Paperback Writer,https://music.apple.com/us/album/paperback-writer/1441132965?i=1441134120&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,11.0,139187.0,True,,,,
112,track,136975,1440833098,The Beatles,1,1,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-feel-fine/1440833098?i=1440833545&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,notExplicit,27,USA,USD,1964-11-24T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/93/a1/12/93a11215-4816-e25f-fb61-1b1bb1e8da4e/mzaf_12854184137648729286.plus.aac.p.m4a,,song,1440833545.0,I Feel Fine,I Feel Fine,https://music.apple.com/us/album/i-feel-fine/1440833098?i=1440833545&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,7.0,139347.0,True,,,,
113,track,136975,1441132965,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/a-hard-days-night/1441132965?i=1441133482&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13,USA,USD,1964-07-10T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/62/a3/ea/62a3ea92-5e0c-92ef-96c4-c8ddc3a1b610/mzaf_8482528273702757974.plus.aac.p.m4a,,song,1441133482.0,A Hard Day's Night,A Hard Day's Night,https://music.apple.com/us/album/a-hard-days-night/1441132965?i=1441133482&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,8.0,154627.0,True,,,,
114,track,136975,1441132965,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eight-days-a-week/1441132965?i=1441133487&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13,USA,USD,1964-12-04T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/57/9a/d7/579ad7b2-99c9-b5d3-80ed-d91be3489f06/mzaf_8297215084372252585.plus.aac.p.m4a,,song,1441133487.0,Eight Days a Week,Eight Days a Week,https://music.apple.com/us/album/eight-days-a-week/1441132965?i=1441133487&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,10.0,164533.0,True,,,,
115,track,136975,1441132965,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/help/1441132965?i=1441133711&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13,USA,USD,1965-07-19T12:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9e/d5/67/9ed567ac-5c33-8f1a-1a25-67153d0dc837/mzaf_17894303408647681166.plus.aac.p.m4a,,song,1441133711.0,Help!,Help!,https://music.apple.com/us/album/help/1441132965?i=1441133711&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/51/1f/0e511f23-9624-588a-33be-93e074b99566/00602567725527.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,1.0,139280.0,True,,,,
116,track,136975,1440833098,The Beatles,1,1,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/the-ballad-of-john-and-yoko/1440833098?i=1440834231&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,notExplicit,27,USA,USD,1969-05-30T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/08/72/36/08723660-6133-81f8-b55f-6dd1191a63a3/mzaf_7576414352574916.plus.aac.p.m4a,,song,1440834231.0,The Ballad of John and Yoko,The Ballad of John and Yoko,https://music.apple.com/us/album/the-ballad-of-john-and-yoko/1440833098?i=1440834231&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,23.0,179480.0,True,,,,
117,track,136975,1440833098,The Beatles,1,1,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/lady-madonna/1440833098?i=1440834222&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,notExplicit,27,USA,USD,1968-03-15T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/3d/70/34/3d703444-1a2a-55f0-cb4a-ce3ce5e35731/mzaf_1848827293261819907.plus.aac.p.m4a,,song,1440834222.0,Lady Madonna,Lady Madonna,https://music.apple.com/us/album/lady-madonna/1440833098?i=1440834222&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,20.0,136827.0,True,,,,
